bgrp,FP1_Land_M,FP1_Land_P,FP02_Land_M,FP02_Land_P,FP1_Imp_M,FP1_Imp_P,FP02_Imp_M,FP02_Imp_P,FP1_Pop_C,FP1_Pop_P,FP02_Pop_C,FP02_Pop_P
420032406002,0,0.0,164,0.0299999993294,-99999,-99999.0,164,100.0,-99999.0,-99999.0,0.0,0.0
420032412001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032412002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032503001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032507001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032509001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032509002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032602001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032602002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032602003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032607001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032607002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032609001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032612001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032614001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032614002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032614003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032614004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032615001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032615002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032620001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032620002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032620003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032701001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032701002,29447,4.86999988556,53167,8.78999996185,19018,64.5800018311,45625,85.8099975586,8.26000022888,0.75,0.0,0.0
420032703001,2531,0.649999976158,0,0.0,1947,76.9300003052,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420032703002,655,0.300000011921,0,0.0,611,93.2799987793,-99999,-99999.0,0.0,0.0,-99999.0,-99999.0
420032704001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032708001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032708002,1797,0.569999992847,0,0.0,1709,95.0999984741,-99999,-99999.0,4.51999998093,0.460000008345,-99999.0,-99999.0
420032708003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032715001,10867,1.72000002861,0,0.0,8359,76.9199981689,-99999,-99999.0,8.25,1.0,-99999.0,-99999.0
420032715002,5422,1.57000005245,0,0.0,4238,78.1600036621,-99999,-99999.0,14.5200004578,1.15999996662,-99999.0,-99999.0
420032715003,30578,7.86999988556,0,0.0,18411,60.2099990845,-99999,-99999.0,59.1199989319,5.40999984741,-99999.0,-99999.0
420032814001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032814002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032815001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032815002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032901001,7695,1.03999996185,253,0.0299999993294,6117,79.4899978638,0,0.0,0.370000004768,0.0599999986589,0.0,0.0
420032901002,4855,1.84000003338,2625,0.990000009537,3849,79.2799987793,2239,85.3000030518,8.26000022888,1.15999996662,0.730000019073,0.10000000149
420032901003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032902001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032902002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032902003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032902004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032902005,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032904001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032904002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032904003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032904004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420032904005,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033001001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033001002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033001003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033001004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033001005,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033001006,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033102001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033102002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033102003,3058,0.910000026226,0,0.0,476,15.5699996948,-99999,-99999.0,0.649999976158,0.119999997318,-99999.0,-99999.0
420033102004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033102005,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420033103001,4661,0.230000004172,0,0.0,2811,60.3100013733,-99999,-99999.0,6.78000020981,0.689999997616,-99999.0,-99999.0
420033204001,21507,4.42000007629,1983,0.409999996424,13144,61.1100006104,728,36.7099990845,47.0499992371,5.67000007629,6.44000005722,0.77999997139
420033204002,1176,0.689999997616,997,0.589999973774,1176,100.0,956,95.8899993896,0.20000000298,0.0299999993294,0.0900000035763,0.00999999977648
420033204003,2330,1.19000005722,1073,0.550000011921,2261,97.0400009155,825,76.8899993896,0.319999992847,0.0599999986589,0.0,0.0
420033206001,19087,2.91000008583,1113,0.170000001788,16286,85.3300018311,686,61.6399993896,9.10999965668,0.850000023842,0.209999993443,0.019999999553
420033206002,9631,1.17999994755,2428,0.300000011921,2516,26.1200008392,1094,45.0600013733,6.73000001907,0.589999973774,1.59000003338,0.140000000596
420033207001,23650,3.24000000954,4517,0.620000004768,7751,32.7700004578,1711,37.8800010681,2.56999993324,0.239999994636,0.319999992847,0.0299999993294
420033207002,50568,8.64999961853,5229,0.889999985695,32489,64.25,3035,58.0400009155,27.25,5.15999984741,0.449999988079,0.0900000035763
420034011001,92129,1.58000004292,3907,0.070000000298,3089,3.34999990463,25,0.639999985695,11.220000267,0.839999973774,0.019999999553,0.0
420034011002,78702,1.39999997616,37447,0.670000016689,3948,5.01999998093,9351,24.9699993134,1.10000002384,0.0900000035763,0.670000016689,0.0500000007451
420034011003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034011004,9446,0.959999978542,3019,0.310000002384,142,1.5,271,8.97999954224,1.91999995708,0.20000000298,0.259999990463,0.0299999993294
420034012001,17201,3.94000005722,25721,5.88999986649,5721,33.2599983215,18118,70.4400024414,14.6599998474,2.36999988556,31.1700000763,5.03000020981
420034012002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034012003,3450,0.550000011921,47371,7.51999998093,3037,88.0299987793,41718,88.0699996948,0.0,0.0,99.6399993896,11.470000267
420034012004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034013001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034013002,23110,3.09999990463,757,0.10000000149,665,2.88000011444,4,0.52999997139,2.72000002861,0.490000009537,1.83000004292,0.330000013113
420034013003,189040,9.10000038147,5990,0.289999991655,4912,2.59999990463,1199,20.0200004578,3.09999990463,0.370000004768,0.0799999982119,0.00999999977648
420034020001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034020002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034020003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034020004,70933,16.9500007629,122316,29.2299995422,37316,52.6100006104,78497,64.1800003052,209.369995117,23.5599994659,318.309997559,35.8199996948
420034035001,54069,3.06999993324,1442,0.0799999982119,11576,21.4099998474,26,1.79999995232,68.3399963379,8.26000022888,0.0,0.0
420034035002,21555,7.13000011444,0,0.0,532,2.47000002861,-99999,-99999.0,3.59999990463,0.509999990463,-99999.0,-99999.0
420034035003,19103,5.51000022888,0,0.0,6658,34.8499984741,-99999,-99999.0,67.8000030518,5.26999998093,-99999.0,-99999.0
420034035004,23241,5.75,188919,46.7799987793,9410,40.4900016785,119462,63.2299995422,24.75,2.69000005722,533.219970703,57.9099998474
420034035005,32210,8.31999969482,130664,33.7400016785,20518,63.7000007629,105599,80.8199996948,13.1599998474,1.63999998569,87.3399963379,10.8900003433
420034040001,253195,4.26999998093,511429,8.63000011444,84358,33.3199996948,320104,62.5900001526,252.160003662,16.7800006866,153.820007324,10.2399997711
420034050002,21938,0.209999993443,0,0.0,116,0.52999997139,-99999,-99999.0,3.90000009537,0.819999992847,-99999.0,-99999.0
420034070012,77889,1.0,0,0.0,406,0.519999980927,-99999,-99999.0,0.379999995232,0.0299999993294,-99999.0,-99999.0
420034070013,97581,0.689999997616,22534,0.159999996424,6506,6.67000007629,11754,52.1599998474,28.4599990845,1.73000001907,28.3899993896,1.73000001907
420034070014,735164,4.63999986649,17692,0.109999999404,19671,2.68000006676,10751,60.7700004578,16.4699993134,1.12999999523,3.55999994278,0.239999994636
420034070021,81978,1.46000003815,9938,0.180000007153,4891,5.96999979019,1178,11.8500003815,27.3199996948,1.95000004768,3.71000003815,0.259999990463
420034070022,148444,1.99000000954,516,0.00999999977648,2718,1.83000004292,25,4.84000015259,31.6900005341,1.95000004768,0.0,0.0
420034070023,337697,4.36999988556,50584,0.649999976158,12423,3.68000006676,12564,24.8400001526,19.9699993134,2.30999994278,19.2700004578,2.23000001907
420034070024,38207,0.72000002861,8115,0.15000000596,2582,6.76000022888,1036,12.7700004578,2.16000008583,0.0799999982119,0.0,0.0
420034080011,46466,1.21000003815,0,0.0,1099,2.36999988556,-99999,-99999.0,5.44999980927,0.460000008345,-99999.0,-99999.0
420034080012,404817,2.24000000954,0,0.0,5921,1.46000003815,-99999,-99999.0,14.3500003815,0.689999997616,-99999.0,-99999.0
420034080013,30475,0.72000002861,0,0.0,759,2.49000000954,-99999,-99999.0,1.85000002384,0.129999995232,-99999.0,-99999.0
420034080021,69406,1.82000005245,0,0.0,3370,4.86000013351,-99999,-99999.0,12.0600004196,0.310000002384,-99999.0,-99999.0
420034080022,289197,3.69000005722,0,0.0,11150,3.8599998951,-99999,-99999.0,28.5799999237,1.13999998569,-99999.0,-99999.0
420034090001,190445,0.97000002861,0,0.0,3557,1.87000000477,-99999,-99999.0,15.5,0.409999996424,-99999.0,-99999.0
420034090002,27740,0.319999992847,0,0.0,2974,10.720000267,-99999,-99999.0,30.2600002289,1.35000002384,-99999.0,-99999.0
420034090003,333483,2.71000003815,0,0.0,17451,5.23000001907,-99999,-99999.0,20.7199993134,0.639999985695,-99999.0,-99999.0
420034090004,35236,1.12999999523,0,0.0,373,1.05999994278,-99999,-99999.0,0.910000026226,0.0399999991059,-99999.0,-99999.0
420034100001,3181,0.140000000596,0,0.0,391,12.2899999619,-99999,-99999.0,4.30999994278,0.370000004768,-99999.0,-99999.0
420034110001,303225,3.48000001907,103370,1.19000005722,47920,15.8000001907,42283,40.9000015259,17.7199993134,1.62999999523,14.75,1.36000001431
420034110002,52137,0.97000002861,0,0.0,1562,3.0,-99999,-99999.0,5.44000005722,0.209999993443,-99999.0,-99999.0
420034110003,436497,1.69000005722,0,0.0,24319,5.57000017166,-99999,-99999.0,64.7600021362,2.0,-99999.0,-99999.0
420034120011,39178,1.00999999046,45,0.0,677,1.73000001907,0,0.0,5.76000022888,0.219999998808,0.0,0.0
420034120012,338019,2.59999990463,1055,0.00999999977648,25724,7.61000013351,21,1.99000000954,24.3799991608,1.39999997616,0.0,0.0
420034120013,56264,2.76999998093,0,0.0,6602,11.7299995422,-99999,-99999.0,33.0800018311,1.91999995708,-99999.0,-99999.0
420034120014,146926,4.17000007629,699,0.019999999553,4210,2.86999988556,0,0.0,56.75,2.33999991417,0.0,0.0
420034120021,121744,1.37000000477,0,0.0,25353,20.8199996948,-99999,-99999.0,19.3299999237,0.639999985695,-99999.0,-99999.0
420034120022,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034131001,491306,6.15000009537,9144,0.109999999404,38722,7.88000011444,2978,32.5699996948,15.5600004196,1.23000001907,5.67000007629,0.449999988079
420034131002,141538,6.94000005722,47506,2.32999992371,92034,65.0199966431,31737,66.8099975586,42.0499992371,2.08999991417,9.71000003815,0.479999989271
420034131003,125545,4.46999979019,14736,0.52999997139,34245,27.2800006866,9942,67.4700012207,14.220000267,1.0,22.8899993896,1.61000001431
420034131004,189337,5.75,11972,0.360000014305,15448,8.15999984741,1046,8.73999977112,31.6900005341,1.67999994755,2.50999999046,0.129999995232
420034132011,3132,0.230000004172,2245,0.159999996424,298,9.51000022888,984,43.8300018311,0.0,0.0,0.0,0.0
420034132012,0,0.0,30994,2.56999993324,-99999,-99999.0,3678,11.8699998856,-99999.0,-99999.0,14.1999998093,1.09000003338
420034132013,0,0.0,843,0.070000000298,-99999,-99999.0,384,45.5499992371,-99999.0,-99999.0,0.0,0.0
420034132021,28845,1.30999994278,7843,0.360000014305,2197,7.61999988556,1806,23.0300006866,9.60999965668,0.930000007153,2.54999995232,0.25
420034132022,18470,0.949999988079,2863,0.15000000596,449,2.43000006676,479,16.7299995422,0.850000023842,0.0500000007451,2.81999993324,0.159999996424
420034133001,316,0.00999999977648,74,0.0,25,7.90999984741,19,25.6800003052,0.0,0.0,0.0,0.0
420034133002,23386,0.949999988079,40096,1.62999999523,1231,5.26000022888,7204,17.9699993134,11.3400001526,0.479999989271,62.4399986267,2.6400001049
420034133003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034134001,64380,3.67000007629,21071,1.20000004768,14903,23.1499996185,5438,25.8099994659,84.7399978638,5.44000005722,20.0300006866,1.28999996185
420034134002,17195,1.01999998093,5204,0.310000002384,1550,9.01000022888,728,13.9899997711,10.1000003815,0.810000002384,4.69000005722,0.379999995232
420034134003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034135001,138464,5.13000011444,8206,0.300000011921,12462,9.0,3755,45.7599983215,22.3500003815,2.69000005722,5.19999980927,0.620000004768
420034135002,38208,1.46000003815,15519,0.589999973774,7111,18.6100006104,5414,34.8899993896,3.84999990463,0.180000007153,3.54999995232,0.170000001788
420034135003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034135004,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034141011,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034141012,133,0.0,196,0.0,1,0.75,10,5.09999990463,0.0,0.0,0.0,0.0
420034141013,2321,0.129999995232,347,0.019999999553,185,7.96999979019,38,10.9499998093,0.0799999982119,0.00999999977648,0.0,0.0
420034141014,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034141021,125192,2.50999999046,4346,0.0900000035763,10332,8.25,683,15.720000267,42.9900016785,1.62999999523,1.33000004292,0.0500000007451
420034141022,311615,6.19999980927,50295,1.0,39840,12.7899999619,18079,35.9500007629,43.6800003052,1.78999996185,18.0499992371,0.740000009537
420034141023,434222,5.34999990463,76845,0.949999988079,66169,15.2399997711,19921,25.9200000763,57.6599998474,3.05999994278,12.3999996185,0.660000026226
420034142001,142960,1.37000000477,19643,0.189999997616,38202,26.7199993134,9373,47.7200012207,120.800003052,3.71000003815,12.3800001144,0.379999995232
420034142002,120897,8.63000011444,28016,2.0,52035,43.0400009155,17846,63.7000007629,54.0600013733,5.44000005722,5.86999988556,0.589999973774
420034142003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034150011,703415,9.21000003815,0,0.0,40622,5.76999998093,-99999,-99999.0,120.36000061,11.3500003815,-99999.0,-99999.0
420034150012,276004,3.57999992371,0,0.0,50812,18.4099998474,-99999,-99999.0,12.5600004196,0.829999983311,-99999.0,-99999.0
420034150013,366734,2.1400001049,60521,0.34999999404,10810,2.95000004768,8769,14.4899997711,25.6499996185,1.23000001907,24.3700008392,1.16999995708
420034150021,64759,0.769999980927,0,0.0,822,1.26999998093,-99999,-99999.0,6.84999990463,0.460000008345,-99999.0,-99999.0
420034150022,63129,1.39999997616,8406,0.189999997616,5597,8.86999988556,1414,16.8199996948,16.6900005341,1.53999996185,2.66000008583,0.25
420034160001,28327,3.24000000954,0,0.0,124,0.439999997616,-99999,-99999.0,0.180000007153,0.019999999553,-99999.0,-99999.0
420034160002,73473,1.48000001907,52467,1.05999994278,953,1.29999995232,13228,25.2099990845,6.75,0.939999997616,0.0,0.0
420034171001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034171002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034171003,30584,8.14999961853,0,0.0,3715,12.1499996185,-99999,-99999.0,6.57999992371,1.15999996662,-99999.0,-99999.0
420034172001,44613,3.34999990463,304573,22.8600006104,6403,14.3500003815,204835,67.25,2.06999993324,0.15000000596,45.9099998474,3.38000011444
420034180001,40156,3.27999997139,43886,3.57999992371,6603,16.4400005341,25504,58.1100006104,0.00999999977648,0.0,7.15999984741,0.409999996424
420034190001,912472,12.5,294740,4.03999996185,103629,11.3599996567,187859,63.7400016785,20.0,1.75,33.9700012207,2.98000001907
420034190002,0,0.0,1192,0.10000000149,-99999,-99999.0,1186,99.5,-99999.0,-99999.0,2.75,0.389999985695
420034190003,147406,2.17000007629,107885,1.59000003338,23211,15.75,63223,58.5999984741,20.5100002289,1.88999998569,9.39000034332,0.870000004768
420034200001,19328,2.47000002861,114493,14.6199998856,3245,16.7900009155,77608,67.7799987793,18.4799995422,1.27999997139,175.460006714,12.1800003052
420034211001,4904,0.20000000298,14705,0.589999973774,0,0.0,3168,21.5400009155,0.0,0.0,0.0,0.0
420034211002,45386,3.69000005722,27830,2.26999998093,14002,30.8500003815,7501,26.9500007629,35.7700004578,4.23000001907,10.7399997711,1.26999998093
420034211003,204476,4.94999980927,155287,3.75999999046,154940,75.7699966431,100516,64.7300033569,39.4900016785,2.49000000954,79.5999984741,5.01999998093
420034211004,104732,10.6400003433,3787,0.379999995232,15228,14.5399999619,376,9.93000030518,77.2399978638,12.0900001526,1.19000005722,0.189999997616
420034212001,7155,0.219999998808,0,0.0,2803,39.1800003052,-99999,-99999.0,6.69000005722,0.340000003576,-99999.0,-99999.0
420034212002,5328,0.25,0,0.0,3894,73.0899963379,-99999,-99999.0,13.3999996185,1.17999994755,-99999.0,-99999.0
420034212003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034212004,51031,1.35000002384,28935,0.769999980927,7274,14.25,4944,17.0900001526,30.7199993134,3.21000003815,6.17999982834,0.649999976158
420034220001,26724,0.52999997139,2364,0.0500000007451,50,0.189999997616,0,0.0,2.40000009537,0.140000000596,0.610000014305,0.0299999993294
420034220002,191609,4.36999988556,11756,0.270000010729,1431,0.75,657,5.59000015259,7.21999979019,0.949999988079,1.75,0.230000004172
420034220003,1729,0.109999999404,665,0.0399999991059,3,0.170000001788,8,1.20000004768,1.78999996185,0.180000007153,0.449999988079,0.0500000007451
420034220004,120349,1.28999996185,21752,0.230000004172,2889,2.40000009537,1284,5.90000009537,45.1899986267,2.44000005722,2.1400001049,0.119999997318
420034230001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034230002,10992,3.83999991417,12903,4.51000022888,8769,79.7799987793,7469,57.8899993896,0.980000019073,0.10000000149,0.77999997139,0.0799999982119
420034230003,8840,3.84999990463,19522,8.48999977112,1730,19.5699996948,8509,43.5900001526,0.0,0.0,0.0,0.0
420034240001,569,0.170000001788,66527,19.5300006866,17,2.99000000954,59186,88.9700012207,0.0,0.0,320.140014648,38.9300003052
420034240002,21578,3.86999988556,104630,18.7600002289,8744,40.5200004578,82761,79.0999984741,0.0,0.0,522.849975586,64.6699981689
420034240003,117036,40.0699996948,125455,42.9599990845,108195,92.4499969482,105834,84.3600006104,417.540008545,51.7099990845,308.679992676,38.2299995422
420034240004,15616,7.48999977112,26038,12.4899997711,14681,94.0100021362,23916,91.8499984741,79.9199981689,7.84000015259,223.960006714,21.9799995422
420034250001,41466,14.720000267,7243,2.56999993324,33164,79.9800033569,5925,81.8000030518,62.7900009155,11.25,9.68000030518,1.73000001907
420034250002,78648,26.7600002289,11530,3.92000007629,61049,77.6200027466,7534,65.3399963379,373.079986572,39.6300010681,108.120002747,11.4899997711
420034250003,33207,7.59000015259,5057,1.15999996662,21469,64.6500015259,3935,77.8099975586,52.2700004578,4.73000001907,15.5600004196,1.40999996662
420034250004,142135,16.4500007629,289323,33.4900016785,102929,72.4199981689,230952,79.8199996948,333.029998779,37.1199989319,92.5299987793,10.3100004196
420034263001,110894,5.75,67743,3.50999999046,74925,67.5599975586,47483,70.0899963379,59.6300010681,3.79999995232,26.9099998474,1.71000003815
420034263002,25434,1.52999997139,3477,0.209999993443,3115,12.25,318,9.14999961853,17.3299999237,0.829999983311,2.16000008583,0.10000000149
420034263003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034264001,117382,10.3999996185,34446,3.04999995232,49556,42.2200012207,20087,58.3100013733,80.9700012207,8.77999973297,25.3099994659,2.74000000954
420034264002,14795,2.54999995232,2399,0.409999996424,8253,55.7799987793,566,23.5900001526,6.82000017166,0.639999985695,1.0,0.0900000035763
420034264003,26479,4.23999977112,6999,1.12000000477,6199,23.4099998474,2078,29.6900005341,22.3299999237,2.05999994278,8.46000003815,0.77999997139
420034264004,40255,3.47000002861,7980,0.689999997616,11905,29.5699996948,1678,21.0300006866,14.1300001144,0.920000016689,2.0,0.129999995232
420034267001,112,0.00999999977648,84,0.00999999977648,112,100.0,84,100.0,0.0,0.0,0.0,0.0
420034267002,254826,8.56000041962,41307,1.38999998569,154048,60.4500007629,24576,59.5,162.960006714,9.73999977112,25.9300003052,1.54999995232
420034268001,62463,3.93000006676,3318,0.209999993443,45809,73.3399963379,620,18.6900005341,31.6499996185,2.47000002861,5.44999980927,0.430000007153
420034268002,76907,3.57999992371,22980,1.07000005245,63007,81.9300003052,18344,79.8300018311,24.2399997711,0.97000002861,21.8799991608,0.870000004768
420034268003,21921,1.52999997139,11225,0.77999997139,7759,35.4000015259,7928,70.6299972534,21.5400009155,1.37000000477,6.78999996185,0.430000007153
420034270001,57260,9.81999969482,36662,6.28999996185,41650,72.7399978638,27802,75.8300018311,284.0,19.9400005341,184.190002441,12.9300003052
420034270002,44419,6.71999979019,52236,7.90000009537,37924,85.3799972534,41753,79.9300003052,150.309997559,16.25,120.849998474,13.0600004196
420034270003,49702,13.2399997711,22587,6.01999998093,39139,78.75,19817,87.7399978638,208.759994507,15.0600004196,176.179992676,12.7100000381
420034271001,3080,0.189999997616,5496,0.340000003576,750,24.3500003815,4674,85.0400009155,0.0,0.0,15.9200000763,0.949999988079
420034271002,48877,3.05999994278,7050,0.439999997616,1678,3.43000006676,762,10.8100004196,20.9899997711,1.19000005722,2.25999999046,0.129999995232
420034271003,32687,1.08000004292,7755,0.259999990463,6003,18.3700008392,1462,18.8500003815,6.73999977112,0.330000013113,5.03999996185,0.25
420034272001,941,0.0799999982119,548,0.0500000007451,10,1.05999994278,6,1.09000003338,0.0,0.0,0.0,0.0
420034272002,43749,2.99000000954,33245,2.26999998093,22081,50.4700012207,27189,81.7799987793,108.779998779,9.13000011444,90.1600036621,7.57000017166
420034272003,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034272004,2631,0.230000004172,30964,2.75999999046,0,0.0,20125,64.9899978638,0.0,0.0,0.0,0.0
420034281001,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034281002,0,0.0,0,0.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
420034282001,5327,0.219999998808,1239,0.0500000007451,435,8.17000007629,305,24.6200008392,11.25,1.78999996185,0.0,0.0
