bgrp,SUM_HOUSIN,SUM_POP10,under_1,under_1pct,under_13,under_13pc,over_70,over_70pct,NonWhite,NonWt_Pct,PLx2_Pop,PLx2_Pct
420034753041,515.0,1141.0,7,0.613497018814,194,17.0025997162,73,6.39790010452,63.0,5.52147239264,203.0,16.098334655
420034753042,645.0,1855.0,18,0.970350027084,331,17.8437004089,70,3.77358007431,141.0,7.60107816712,176.0,10.1557991922
420034753043,497.0,1001.0,8,0.799201011658,128,12.7871999741,141,14.0859003067,41.0,4.0959040959,170.0,20.757020757
420034753044,718.0,1691.0,13,0.768775999546,204,12.0638999939,141,8.33825969696,95.0,5.61797752809,147.0,9.32149651237
420034754011,623.0,1345.0,16,1.18958997726,216,16.0594997406,259,19.2565002441,45.0,3.34572490706,112.0,9.56447480786
420034754012,670.0,1681.0,14,0.832837998867,267,15.8833999634,264,15.7048997879,48.0,2.85544318858,213.0,11.2105263158
420034754013,376.0,764.0,2,0.261779993773,74,9.68585968018,109,14.2670001984,33.0,4.31937172775,61.0,7.7806122449
420034754021,572.0,1361.0,10,0.734754025936,181,13.2989997864,146,10.727399826,36.0,2.64511388685,190.0,14.5148968678
420034754022,673.0,1699.0,16,0.94173002243,267,15.7151002884,188,11.0652999878,61.0,3.5903472631,184.0,10.3603603604
420034761001,274.0,599.0,8,1.33555996418,78,13.0216999054,90,15.0249996185,12.0,2.00333889816,70.0,12.7272727273
420034761002,381.0,775.0,10,1.2903200388,79,10.1934995651,106,13.6773996353,49.0,6.32258064516,171.0,17.0829170829
420034761003,442.0,868.0,13,1.49769997597,117,13.4792995453,101,11.6358995438,31.0,3.57142857143,199.0,22.0376522702
420034761004,872.0,1346.0,14,1.04012000561,127,9.43535995483,154,11.4413003922,123.0,9.1381872214,412.0,29.6189791517
420034761005,688.0,1446.0,13,0.899031996727,198,13.692899704,169,11.6873998642,258.0,17.8423236515,361.0,35.4965585054
420034762001,324.0,731.0,8,1.09439003468,125,17.099899292,70,9.57592010498,45.0,6.15595075239,179.0,27.7519379845
420034762002,637.0,1331.0,16,1.20210003853,151,11.3449001312,201,15.1014003754,29.0,2.17881292261,160.0,10.9814687714
420034762003,528.0,1220.0,9,0.737704992294,147,12.049200058,181,14.8360996246,18.0,1.47540983607,284.0,21.4339622642
420034771001,642.0,1208.0,11,0.910596013069,102,8.44371032715,302,25.0,28.0,2.3178807947,95.0,8.42945874002
420034771002,457.0,958.0,7,0.730688989162,106,11.0647001266,242,25.2609996796,31.0,3.23590814196,103.0,9.85645933014
420034771003,621.0,1485.0,18,1.21212005615,230,15.4882001877,215,14.478099823,33.0,2.22222222222,82.0,5.13784461153
420034772001,395.0,774.0,7,0.904393017292,85,10.9819002151,138,17.8295001984,13.0,1.67958656331,69.0,8.50801479655
420034772002,302.0,677.0,6,0.886263012886,76,11.2259998322,128,18.9069004059,7.0,1.03397341211,55.0,7.92507204611
420034772003,367.0,860.0,11,1.27907001972,118,13.7208995819,114,13.2558002472,39.0,4.53488372093,53.0,6.00226500566
420034772004,945.0,1829.0,16,0.874795019627,193,10.5522003174,680,37.1787986755,37.0,2.02296336796,385.0,22.514619883
420034773001,685.0,1100.0,27,2.45455002785,201,18.2726993561,31,2.81818008423,607.0,55.1818181818,857.0,62.4180626366
420034773002,631.0,1271.0,19,1.49488997459,191,15.0275001526,209,16.4437007904,441.0,34.6970889064,551.0,68.7890137328
420034773003,458.0,1126.0,13,1.15453004837,154,13.6766996384,170,15.097700119,33.0,2.93072824156,70.0,7.77777777778
420034773004,428.0,1003.0,11,1.09670996666,113,11.2662000656,149,14.8554000854,31.0,3.09072781655,373.0,27.7117384844
420034773005,711.0,1653.0,11,0.665457010269,211,12.7646999359,234,14.1561002731,33.0,1.99637023593,217.0,15.2387640449
420034781001,598.0,1125.0,14,1.24443995953,137,12.1778001785,124,11.0221996307,79.0,7.02222222222,471.0,40.6034482759
420034781002,355.0,741.0,5,0.674763977528,109,14.7098999023,80,10.7961997986,46.0,6.20782726046,321.0,47.3451327434
420034781003,599.0,1156.0,13,1.12457001209,144,12.456700325,201,17.3875007629,51.0,4.41176470588,221.0,15.7857142857
420034781004,625.0,993.0,22,2.21550989151,117,11.782500267,77,7.75428009033,132.0,13.2930513595,260.0,27.7481323372
420034782001,603.0,1414.0,20,1.41443002224,205,14.4979000092,157,11.1033000946,49.0,3.46534653465,380.0,24.2346938776
420034782002,966.0,2148.0,27,1.25697994232,296,13.7803001404,228,10.6145000458,58.0,2.70018621974,515.0,25.1587689301
420034782003,1046.0,2066.0,22,1.06485998631,358,17.3281993866,148,7.16359996796,164.0,7.93804453049,744.0,39.4904458599
420034790001,386.0,840.0,5,0.595237970352,103,12.2618999481,138,16.4286003113,46.0,5.47619047619,125.0,12.9668049793
420034790002,495.0,1152.0,7,0.607639014721,160,13.8888998032,125,10.8507003784,32.0,2.77777777778,115.0,11.2745098039
420034801011,296.0,734.0,6,0.81743901968,98,13.3514995575,88,11.9891004562,22.0,2.99727520436,36.0,5.30191458027
420034801012,435.0,1008.0,11,1.09126996994,117,11.6070995331,137,13.5913000107,40.0,3.96825396825,86.0,11.0682110682
420034801013,517.0,982.0,19,1.93482995033,199,20.264799118,80,8.14663982391,379.0,38.5947046843,453.0,47.1383975026
420034801014,1329.0,2113.0,21,0.993848025799,332,15.7123003006,480,22.7164993286,612.0,28.963558921,1117.0,54.4346978558
420034801021,472.0,1074.0,16,1.48976004124,140,13.0354003906,141,13.1284999847,36.0,3.35195530726,277.0,22.8547854785
420034801022,495.0,1138.0,12,1.05447995663,153,13.4446001053,217,19.0685005188,29.0,2.54833040422,244.0,19.837398374
420034801023,412.0,895.0,6,0.670391023159,111,12.4021997452,166,18.5475006104,75.0,8.37988826816,196.0,27.6056338028
420034802001,855.0,1983.0,22,1.10942995548,233,11.7498998642,261,13.1618995667,103.0,5.19415027736,165.0,8.48329048843
420034802002,309.0,683.0,7,1.02488994598,84,12.2987003326,89,13.0306997299,38.0,5.56368960469,112.0,15.6862745098
420034802003,366.0,762.0,5,0.656167984009,106,13.9107999802,87,11.4173002243,61.0,8.00524934383,52.0,7.39687055477
420034803001,327.0,696.0,5,0.718391001225,73,10.4884996414,106,15.2299003601,23.0,3.30459770115,383.0,46.9362745098
420034803002,609.0,1374.0,25,1.81950998306,201,14.6288003922,159,11.5720996857,100.0,7.27802037846,272.0,24.8628884826
420034803003,261.0,554.0,2,0.361010998487,75,13.537899971,75,13.537899971,26.0,4.69314079422,84.0,12.8637059724
420034803004,346.0,791.0,4,0.505689024925,113,14.2856998444,106,13.4007997513,25.0,3.1605562579,37.0,4.87483530962
420034804001,612.0,1306.0,14,1.07197999954,190,14.5481996536,195,14.9310998917,76.0,5.81929555896,551.0,34.8073278585
420034804002,461.0,1045.0,6,0.574163019657,103,9.85645961761,174,16.6506996155,40.0,3.82775119617,259.0,31.8181818182
420034804003,720.0,1558.0,14,0.898588001728,202,12.9652996063,234,15.0193004608,68.0,4.36456996149,441.0,27.6489028213
420034804004,513.0,1071.0,2,0.186740994453,92,8.59010028839,204,19.0475997925,28.0,2.61437908497,97.0,8.13758389262
420034810001,489.0,815.0,15,1.84048998356,132,16.1963005066,51,6.25766992569,388.0,47.6073619632,793.0,76.7666989351
420034810002,430.0,875.0,10,1.14286005497,164,18.7429008484,73,8.34286022186,343.0,39.2,453.0,57.8544061303
420034810003,577.0,995.0,15,1.50753998756,179,17.9899997711,69,6.93466997147,418.0,42.0100502513,305.0,42.8973277075
420034810004,312.0,718.0,10,1.39276003838,116,16.1560001373,58,8.07798957825,182.0,25.348189415,246.0,26.170212766
420034825001,995.0,1929.0,16,0.829445004463,216,11.1975002289,355,18.4032993317,317.0,16.4333851737,486.0,24.2394014963
420034838001,384.0,786.0,10,1.27225995064,133,16.9211006165,82,10.4326000214,622.0,79.1348600509,188.0,30.3225806452
420034838002,932.0,1323.0,10,0.755858004093,176,13.3030996323,268,20.2569999695,817.0,61.753590325,1035.0,74.7292418773
420034838003,579.0,1056.0,13,1.23106002808,192,18.1818008423,86,8.14393997192,711.0,67.3295454545,646.0,53.9232053422
420034843001,878.0,1668.0,19,1.13908994198,253,15.1679000854,169,10.1318998337,349.0,20.9232613909,940.0,49.7091485986
420034843002,306.0,547.0,4,0.731261014938,63,11.5173997879,68,12.4314002991,46.0,8.40950639854,128.0,36.7816091954
420034843003,673.0,1189.0,16,1.34566998482,234,19.6804008484,128,10.7652997971,589.0,49.5374264087,515.0,57.6062639821
420034845001,789.0,1762.0,16,0.908059000969,193,10.953499794,276,15.6639995575,52.0,2.95119182747,242.0,11.8918918919
420034845002,531.0,998.0,10,1.00199997425,117,11.723400116,197,19.7395000458,35.0,3.50701402806,155.0,18.7424425635
420034845003,572.0,1058.0,4,0.378071993589,108,10.2079000473,126,11.9092998505,71.0,6.71077504726,659.0,47.9272727273
420034845004,962.0,1927.0,22,1.14166998863,286,14.8416996002,263,13.6482000351,65.0,3.37311883757,756.0,39.9788471708
420034846001,278.0,538.0,8,1.48698997498,108,20.0743999481,44,8.17844009399,214.0,39.7769516729,201.0,38.7283236994
420034846002,396.0,902.0,6,0.665188014507,89,9.86695957184,170,18.8470001221,73.0,8.09312638581,171.0,23.5213204952
420034846003,440.0,817.0,9,1.10159003735,98,11.9951000214,171,20.9302005768,24.0,2.93757649939,224.0,23.6037934668
420034850001,606.0,1271.0,13,1.02281999588,169,13.2966003418,145,11.4083003998,188.0,14.7915027537,437.0,30.6666666667
420034867001,862.0,1491.0,47,3.1522500515,293,19.6511993408,196,13.1455001831,850.0,57.0087189805,1027.0,58.7192681532
420034867002,545.0,869.0,14,1.61105000973,180,20.7134990692,88,10.1266002655,546.0,62.830840046,517.0,56.7508232711
420034868001,481.0,834.0,9,1.07913994789,157,18.8248996735,115,13.7889995575,601.0,72.0623501199,337.0,49.6318114875
420034868002,499.0,993.0,13,1.30915999413,199,20.0403003693,94,9.46625995636,562.0,56.5961732125,374.0,43.5389988359
420034869001,394.0,725.0,3,0.413792997599,135,18.6207008362,106,14.6206998825,371.0,51.1724137931,512.0,64.9746192893
420034869002,268.0,482.0,6,1.24480998516,97,20.1245002747,57,11.8256998062,351.0,72.8215767635,439.0,68.8087774295
420034869003,114.0,171.0,2,1.16958999634,36,21.0526008606,15,8.77192974091,127.0,74.269005848,93.0,49.4680851064
420034870001,382.0,771.0,4,0.518806993961,66,8.56031036377,99,12.8404998779,53.0,6.87418936446,183.0,24.7967479675
420034870002,618.0,1021.0,8,0.783545970917,113,11.0676002502,150,14.6914997101,63.0,6.17042115573,332.0,30.5709023941
420034881001,498.0,1110.0,14,1.26126003265,170,15.3152999878,169,15.2251996994,424.0,38.1981981982,324.0,32.6942482341
420034881002,540.0,1201.0,10,0.832638978958,149,12.4062995911,204,16.9857997894,59.0,4.91257285595,449.0,35.4100946372
420034882001,851.0,1822.0,36,1.97584998608,381,20.9111003876,209,11.4708995819,845.0,46.3776070252,1193.0,63.9335476956
420034882002,305.0,706.0,5,0.708214998245,100,14.1642999649,93,13.1728000641,64.0,9.06515580737,270.0,27.4111675127
420034882003,430.0,1063.0,6,0.564440011978,134,12.605799675,207,19.4731998444,112.0,10.5362182502,216.0,23.3766233766
420034883001,1001.0,2173.0,27,1.24251997471,257,11.8269996643,332,15.2784004211,121.0,5.56833870225,544.0,23.9647577093
420034884001,573.0,1230.0,8,0.650406002998,156,12.6829004288,179,14.5528001785,147.0,11.9512195122,480.0,36.5019011407
420034884002,485.0,1016.0,10,0.984251976013,144,14.1731996536,116,11.4173002243,128.0,12.5984251969,339.0,30.1869991095
420034884003,296.0,555.0,8,1.44143998623,70,12.6126003265,96,17.2973003387,86.0,15.4954954955,204.0,28.7729196051
420034884004,836.0,1652.0,8,0.484261989594,247,14.9516000748,279,16.8885993958,177.0,10.7142857143,362.0,24.7267759563
420034885001,381.0,843.0,4,0.474496006966,97,11.5065002441,155,18.3866996765,23.0,2.72835112693,61.0,8.37912087912
420034885002,650.0,1375.0,10,0.727272987366,197,14.3273000717,122,8.87273025513,120.0,8.72727272727,382.0,25.0820748523
420034885003,316.0,625.0,6,0.959999978542,90,14.3999996185,108,17.2800006866,41.0,6.56,117.0,18.1959564541
420034886001,332.0,694.0,3,0.43227699399,70,10.0865001678,112,16.138299942,54.0,7.78097982709,139.0,22.2756410256
420034886002,513.0,949.0,28,2.9504699707,237,24.9736995697,54,5.69019985199,367.0,38.6722866175,490.0,47.4346563408
420034886003,536.0,1289.0,6,0.465476989746,130,10.0853004456,204,15.8261995316,57.0,4.4220325834,266.0,19.8359433259
420034886004,919.0,2010.0,16,0.796019971371,201,10.0,383,19.0547008514,78.0,3.88059701493,183.0,10.8284023669
420034890011,272.0,609.0,4,0.656813979149,87,14.2856998444,75,12.3152999878,54.0,8.86699507389,12.0,3.22580645161
420034890012,780.0,1522.0,10,0.657029986382,147,9.6583404541,457,30.0263004303,93.0,6.11038107753,272.0,19.7101449275
420034890013,1086.0,2411.0,15,0.622148990631,330,13.6872997284,438,18.1667003632,100.0,4.14765657404,299.0,11.2745098039
420034890021,302.0,645.0,15,2.32557988167,98,15.1937999725,66,10.2326002121,119.0,18.4496124031,162.0,27.9310344828
420034890022,544.0,1244.0,14,1.12539994717,192,15.4341001511,113,9.08360004425,40.0,3.2154340836,50.0,3.93081761006
420034890023,498.0,1300.0,12,0.923076987267,196,15.0768995285,191,14.6922998428,54.0,4.15384615385,114.0,8.83720930233
420034890024,242.0,537.0,6,1.11731994152,65,12.1042995453,93,17.3183994293,27.0,5.02793296089,31.0,5.74074074074
420034900021,425.0,967.0,7,0.723887979984,132,13.6505002975,95,9.82419967651,41.0,4.23991726991,356.0,29.5190713101
420034900022,377.0,912.0,10,1.09649002552,150,16.4473991394,96,10.5263004303,83.0,9.10087719298,31.0,3.62573099415
420034900023,825.0,1702.0,16,0.940070986748,207,12.1621999741,176,10.3408002853,119.0,6.99177438308,218.0,13.6335209506
420034900024,274.0,612.0,4,0.653594970703,85,13.8888998032,58,9.47712039948,128.0,20.9150326797,316.0,37.4407582938
420034900025,336.0,609.0,7,1.14943003654,77,12.643699646,53,8.70279026031,27.0,4.43349753695,272.0,41.1497730711
420034900031,402.0,926.0,14,1.51188004017,151,16.3066997528,92,9.93521022797,38.0,4.10367170626,202.0,18.2310469314
420034900032,477.0,1032.0,13,1.25969004631,148,14.3410997391,138,13.3720998764,33.0,3.1976744186,247.0,24.7743229689
420034900033,639.0,1561.0,8,0.512492001057,234,14.9904003143,151,9.67329025269,26.0,1.66559897502,126.0,8.91719745223
420034900041,883.0,2072.0,22,1.06177997589,353,17.036699295,153,7.38417005539,159.0,7.67374517375,538.0,27.8756476684
420034900042,737.0,2254.0,13,0.576752007008,372,16.5039997101,140,6.21118021011,56.0,2.48447204969,125.0,6.29722921914
420034900043,294.0,769.0,5,0.650195002556,109,14.1743001938,46,5.98179006577,34.0,4.42132639792,189.0,23.4200743494
420034911011,1172.0,2813.0,31,1.10203003883,457,16.2460002899,252,8.95841026306,204.0,7.25204408105,402.0,14.4086021505
420034911012,1210.0,3079.0,28,0.909385979176,489,15.8817996979,344,11.1724996567,119.0,3.86489119844,306.0,10.8050847458
420034912001,1033.0,2042.0,16,0.783545970917,205,10.0391998291,351,17.188999176,95.0,4.65230166503,562.0,26.1395348837
420034927001,321.0,534.0,4,0.749064028263,58,10.8613996506,75,14.0448999405,83.0,15.543071161,167.0,29.1448516579
420034927002,312.0,549.0,8,1.45719003677,84,15.3004999161,72,13.1148004532,163.0,29.6903460838,364.0,49.6589358799
420034927003,478.0,799.0,15,1.87734997272,108,13.5169000626,97,12.1401996613,116.0,14.5181476846,366.0,44.5255474453
420034928001,699.0,1204.0,20,1.66112995148,185,15.3654003143,158,13.1229000092,751.0,62.3754152824,685.0,50.7031828275
420034928002,840.0,1565.0,14,0.89456897974,249,15.9104995728,237,15.1437997818,1112.0,71.054313099,717.0,58.1508515815
420034929001,686.0,1310.0,10,0.76335901022,179,13.6640996933,204,15.5725002289,239.0,18.2442748092,593.0,38.4815055159
420034929002,553.0,835.0,16,1.91617000103,147,17.6047992706,79,9.46107959747,408.0,48.8622754491,309.0,43.6440677966
420034940001,715.0,1493.0,18,1.2056299448,218,14.6014995575,165,11.0516004562,134.0,8.97521768252,502.0,34.7886347886
420034961011,629.0,1462.0,14,0.957592010498,181,12.3802995682,254,17.373500824,24.0,1.64158686731,191.0,11.1565420561
420034961012,637.0,1495.0,14,0.936455011368,203,13.5785999298,149,9.96656036377,44.0,2.94314381271,235.0,18.7699680511
420034961021,735.0,1694.0,17,1.00354003906,237,13.9905996323,180,10.6256999969,75.0,4.42739079103,357.0,19.3286410395
420034961022,706.0,1599.0,11,0.687929987907,175,10.9442996979,308,19.2619991302,41.0,2.5641025641,277.0,19.4933145672
420034962001,547.0,1198.0,6,0.500835001469,136,11.3522996902,263,21.9533004761,26.0,2.17028380634,58.0,5.73122529644
420034962002,457.0,948.0,15,1.58228003979,123,12.9746999741,106,11.1814002991,62.0,6.54008438819,163.0,14.6979260595
420034962003,770.0,1801.0,12,0.666296005249,205,11.3825998306,257,14.2698001862,45.0,2.49861188229,620.0,31.9094184251
420034962004,278.0,571.0,4,0.70052498579,69,12.0840997696,72,12.6094999313,18.0,3.1523642732,114.0,18.009478673
420034962005,625.0,1294.0,11,0.850076973438,167,12.9056997299,185,14.2967996597,41.0,3.1684698609,311.0,28.6900369004
420034970001,477.0,1072.0,3,0.27985098958,126,11.7537002563,146,13.6194000244,20.0,1.86567164179,209.0,20.0575815739
420034980001,532.0,1198.0,6,0.500835001469,165,13.7729997635,191,15.9432001114,30.0,2.5041736227,339.0,28.9002557545
420034980002,619.0,1353.0,10,0.739098012447,146,10.7908000946,172,12.7124996185,45.0,3.32594235033,317.0,23.1725146199
420034993001,267.0,572.0,7,1.22378003597,72,12.5874004364,85,14.8600997925,22.0,3.84615384615,56.0,10.4283054004
420034993002,491.0,1002.0,5,0.49900200963,109,10.8781995773,167,16.6667003632,34.0,3.39321357285,217.0,22.4870466321
420034994001,390.0,773.0,7,0.905562996864,90,11.6429004669,116,15.0065002441,23.0,2.97542043984,312.0,40.2580645161
420034994002,457.0,862.0,4,0.464037001133,134,15.5452003479,119,13.805100441,57.0,6.61252900232,558.0,61.2513721186
420034994003,650.0,1274.0,12,0.941914975643,195,15.3060998917,145,11.3815002441,79.0,6.20094191523,666.0,51.5879163439
420035003001,655.0,1405.0,17,1.20995998383,212,15.0889997482,186,13.2384004593,48.0,3.41637010676,457.0,30.1054018445
420035003002,357.0,730.0,3,0.410959005356,80,10.9589004517,141,19.3150997162,19.0,2.60273972603,148.0,24.2225859247
420035003003,299.0,621.0,3,0.483092010021,71,11.4331998825,99,15.9420003891,24.0,3.86473429952,187.0,25.3731343284
420035003004,521.0,1042.0,11,1.05566000938,126,12.0921001434,187,17.9463005066,52.0,4.99040307102,388.0,39.8357289528
420035010001,866.0,1515.0,18,1.18812000751,175,11.551199913,289,19.0758991241,153.0,10.099009901,547.0,35.4504212573
420035030021,522.0,1017.0,5,0.491641998291,110,10.8161001205,154,15.1426000595,57.0,5.60471976401,325.0,35.0215517241
420035030022,475.0,1226.0,9,0.734094977379,151,12.3164997101,146,11.9085998535,194.0,15.823817292,565.0,41.9139465875
420035030023,667.0,1225.0,10,0.816326975822,109,8.89795970917,321,26.2040996552,65.0,5.30612244898,222.0,19.6983141083
420035030024,413.0,863.0,8,0.926998972893,94,10.89220047,147,17.0335998535,57.0,6.60486674392,132.0,20.7874015748
420035030025,859.0,1658.0,12,0.723764002323,189,11.3992996216,394,23.7635993958,82.0,4.94571773221,269.0,14.4623655914
420035041001,575.0,1024.0,11,1.07421994209,170,16.601600647,148,14.4531002045,285.0,27.83203125,790.0,65.0741350906
420035041002,369.0,688.0,8,1.16278994083,94,13.6627998352,86,12.5,117.0,17.0058139535,142.0,16.4924506388
420035041003,386.0,792.0,5,0.631313025951,104,13.1312999725,122,15.4040002823,96.0,12.1212121212,268.0,28.9104638619
420035041004,700.0,1459.0,35,2.39890003204,309,21.178899765,194,13.2967996597,745.0,51.0623714873,765.0,62.2457282343
420035041005,640.0,1280.0,9,0.703125,156,12.1875,204,15.9375,127.0,9.921875,408.0,36.4611260054
420035070001,439.0,844.0,9,1.06634998322,116,13.744099617,120,14.218000412,95.0,11.2559241706,258.0,25.8517034068
420035070002,713.0,1282.0,19,1.4820599556,167,13.0264997482,164,12.7924995422,153.0,11.9344773791,309.0,23.9349341596
420035080001,502.0,979.0,19,1.94076001644,212,21.6546993256,76,7.7630200386,276.0,28.1920326864,514.0,56.7328918322
420035080002,687.0,1211.0,12,0.990917026997,217,17.9190998077,189,15.6069002151,283.0,23.3691164327,806.0,66.9991687448
420035094001,703.0,1343.0,15,1.11689996719,175,13.030500412,325,24.1996002197,231.0,17.2002978407,369.0,39.2136025505
420035094002,600.0,1143.0,11,0.962379992008,140,12.2484998703,200,17.497800827,106.0,9.2738407699,538.0,40.1193139448
420035094003,407.0,790.0,9,1.13924002647,144,18.2278003693,73,9.24050998688,217.0,27.4683544304,138.0,13.5559921415
420035094004,572.0,1160.0,12,1.0344799757,202,17.4137992859,123,10.6034002304,342.0,29.4827586207,131.0,16.1528976572
420035094005,569.0,913.0,9,0.985760986805,169,18.5104007721,89,9.7480802536,286.0,31.3253012048,397.0,30.4447852761
420035100001,503.0,779.0,15,1.92554998398,157,20.1539993286,72,9.24262046814,447.0,57.3812580231,673.0,77.2675086108
420035100002,532.0,1043.0,11,1.05464994907,201,19.2712993622,108,10.3547000885,499.0,47.8427612656,574.0,51.572327044
420035120001,416.0,818.0,10,1.22248995304,141,17.2371997833,96,11.7358999252,289.0,35.3300733496,430.0,40.8357075024
420035120002,817.0,1499.0,13,0.867245018482,173,11.5410003662,230,15.3436002731,337.0,22.4816544363,696.0,40.4416037188
420035128001,915.0,1380.0,19,1.37680995464,234,16.9564990997,141,10.2173995972,896.0,64.9275362319,647.0,52.3039611964
420035129001,314.0,543.0,7,1.28912997246,101,18.6004009247,68,12.5229997635,419.0,77.1639042357,271.0,49.6336996337
420035129002,335.0,617.0,7,1.13452005386,117,18.9626998901,44,7.13127994537,455.0,73.7439222042,282.0,58.1443298969
420035138001,461.0,871.0,12,1.37773001194,189,21.6991996765,92,10.5626001358,625.0,71.7566016073,432.0,65.1583710407
420035138002,408.0,895.0,9,1.00558996201,176,19.6648006439,83,9.27373981476,734.0,82.0111731844,730.0,72.6368159204
420035138003,217.0,393.0,10,2.54452991486,68,17.3027992249,47,11.9593000412,311.0,79.1348600509,275.0,78.125
420035140001,391.0,820.0,14,1.7073199749,193,23.5366001129,68,8.29267978668,616.0,75.1219512195,868.0,74.1246797609
420035140002,655.0,1302.0,36,2.76498007774,289,22.1965999603,108,8.29493045807,1125.0,86.4055299539,456.0,52.7167630058
420035151001,451.0,765.0,6,0.784313976765,79,10.3268003464,75,9.80391979218,315.0,41.1764705882,263.0,33.5459183673
420035151002,685.0,1239.0,8,0.645681977272,248,20.0160999298,89,7.18320989609,879.0,70.9443099274,456.0,40.0702987698
420035151003,387.0,718.0,7,0.974929988384,111,15.4596004486,57,7.93872022629,371.0,51.6713091922,149.0,26.4184397163
420035152001,658.0,997.0,6,0.601804971695,80,8.02406978607,125,12.5375995636,353.0,35.406218656,189.0,20.4103671706
420035152002,618.0,1127.0,17,1.50843000412,161,14.2856998444,90,7.98579978943,402.0,35.669920142,399.0,30.668716372
420035153001,425.0,758.0,5,0.65963101387,110,14.5118999481,84,11.0818004608,459.0,60.5540897098,444.0,51.2110726644
420035153002,656.0,1113.0,12,1.0781699419,141,12.6684999466,188,16.8913002014,480.0,43.1266846361,406.0,39.2270531401
420035154011,499.0,919.0,10,1.08814001083,108,11.7518997192,115,12.5136003494,263.0,28.6180631121,239.0,24.8958333333
420035154012,332.0,603.0,9,1.49254000187,92,15.2569999695,47,7.79436016083,170.0,28.192371476,146.0,19.0104166667
420035154013,361.0,744.0,12,1.61290001869,106,14.247300148,64,8.60214996338,71.0,9.54301075269,97.0,14.5864661654
420035161001,752.0,1392.0,16,1.14943003654,174,12.5,108,7.75861978531,132.0,9.48275862069,212.0,15.0997150997
420035162001,399.0,818.0,14,1.71149003506,110,13.4474000931,90,11.0024003983,133.0,16.2591687042,55.0,6.8578553616
420035162002,518.0,908.0,13,1.43172001839,106,11.6739997864,66,7.26872014999,247.0,27.2026431718,151.0,23.7795275591
420035170001,328.0,650.0,8,1.23076999187,74,11.3845996857,108,16.6154003143,138.0,21.2307692308,80.0,11.2359550562
420035170002,750.0,1230.0,16,1.30080997944,156,12.6829004288,256,20.8129997253,460.0,37.3983739837,656.0,56.9939183319
420035180011,533.0,1175.0,12,1.02128005028,143,12.1702003479,155,13.1914997101,109.0,9.27659574468,66.0,4.59930313589
420035180012,649.0,1271.0,11,0.86545997858,150,11.8016996384,228,17.9386005402,134.0,10.5428796223,362.0,30.0165837479
420035180013,480.0,945.0,11,1.16401994228,107,11.3227996826,193,20.4232997894,107.0,11.3227513228,196.0,23.2502965599
420035190001,469.0,1025.0,9,0.878049015999,113,11.0243997574,202,19.7073001862,194.0,18.9268292683,101.0,9.537299339
420035190002,688.0,1427.0,12,0.840924978256,158,11.0721998215,296,20.7427997589,312.0,21.8640504555,145.0,10.0764419736
420035190003,281.0,559.0,7,1.25223994255,56,10.0179004669,84,15.0268001556,77.0,13.7745974955,61.0,12.1756487026
420035200011,832.0,1431.0,6,0.419286996126,124,8.66526985168,356,24.8777008057,287.0,20.0559049616,502.0,32.7462491846
420035200012,839.0,1798.0,14,0.778643012047,187,10.4004001617,323,17.9643993378,284.0,15.7953281424,404.0,23.6950146628
420035200021,571.0,1011.0,7,0.692384004593,123,12.1661996841,121,11.9682998657,168.0,16.6172106825,372.0,31.5789473684
420035200022,670.0,1133.0,11,0.970874011517,139,12.2683000565,172,15.1808996201,194.0,17.1226831421,241.0,27.417519909
420035200023,469.0,984.0,9,0.914633989334,136,13.821100235,149,15.1422996521,157.0,15.9552845528,228.0,20.4301075269
420035211001,412.0,1051.0,4,0.380589991808,130,12.3691997528,134,12.7497997284,168.0,15.9847764034,54.0,5.16252390057
420035211002,554.0,1291.0,9,0.697134017944,170,13.1681003571,181,14.0200996399,344.0,26.6460108443,227.0,19.7219808862
420035211003,896.0,2261.0,21,0.928793013096,344,15.2145004272,259,11.4551000595,868.0,38.3900928793,942.0,37.7706495589
420035212001,1154.0,1901.0,21,1.10467994213,231,12.1514997482,262,13.7821998596,702.0,36.927932667,490.0,25.7623554154
420035212002,455.0,773.0,10,1.29366004467,105,13.5833997726,111,14.3596000671,121.0,15.6532988357,288.0,30.1255230126
420035212003,684.0,1416.0,13,0.918079018593,176,12.429400444,195,13.7712001801,124.0,8.75706214689,303.0,19.5610071014
420035213011,548.0,815.0,7,0.858896017075,64,7.8527598381,302,37.0551986694,215.0,26.3803680982,325.0,44.2779291553
420035213012,721.0,1323.0,27,2.04081988335,218,16.4776992798,295,22.2978000641,482.0,36.4323507181,552.0,54.9253731343
420035213013,358.0,754.0,10,1.32625997066,118,15.6499004364,81,10.7426996231,180.0,23.8726790451,196.0,22.7114716107
420035213014,594.0,1334.0,14,1.0494799614,145,10.869600296,212,15.8921003342,242.0,18.1409295352,246.0,16.6441136671
420035213021,783.0,1402.0,24,1.71184003353,140,9.9857301712,275,19.6147994995,529.0,37.7318116976,287.0,26.6976744186
420035213022,606.0,969.0,17,1.7543900013,115,11.8678998947,127,13.106300354,358.0,36.9453044376,229.0,29.7016861219
420035213023,578.0,1346.0,10,0.742941975594,190,14.1159000397,210,15.6017999649,110.0,8.17236255572,183.0,12.9879347055
420035213024,326.0,661.0,4,0.605144023895,97,14.6746997833,105,15.8850002289,88.0,13.3131618759,229.0,32.6210826211
