Block_Group,NO2_Hospital_Admissions_V,NO2_Asthma_Exacerbation_I,NO2_Asthma_Exacerbation_V,O3_Acute_Respiratory_Symptoms_I,O3_Mortality_V,O3_School_Loss_Days_I,O3_School_Loss_Days_V,PM25_Acute_Respiratory_Symptoms_I,PM25_Mortality_V,PM25_Work_Loss_Days_I,PM25_Work_Loss_Days_V,SO2_Asthma_Exacerbation_I,SO2_Asthma_Exacerbation_V,SO2_Hospital_Admissions_V
420032023002,125.44709174,0.615752719856,51.5078502705,1.05329032544,5888.10704515,0.192737652868,18.9249452954,0.977892624482,35860.7981348,0.164476759425,27.6306449405,0.0895936932698,7.07326302249,42.7348603815
420032023003,154.017945791,0.75599177081,63.2388776873,1.29317953884,7229.13651574,0.236634081823,23.2351436623,1.20060984386,44028.1746394,0.201936707066,33.923585757,0.109998856106,8.68421440189,52.467819846
420032023004,222.935327075,1.09427035807,91.5359558173,1.87182994798,10463.909938,0.342519153578,33.632018174,1.73783870999,63729.1678142,0.292295976335,49.1031460484,0.159219309398,12.5700818052,75.9452446801
420032107001,53.5480620213,0.585615278821,49.3099812965,0.468556976345,2751.4257433,0.185712043038,18.2350993845,0.43667107149,15354.4812419,0.0734459397436,12.3382701025,0.0747577625116,5.90199263286,18.9791807482
420032107002,34.1759650598,0.373757080126,31.4710959515,0.299046991574,1756.04170381,0.118526946718,11.6381825206,0.278696459191,9799.68638687,0.0468753821467,7.87465077175,0.0477126264351,3.76682715284,12.113077367
420032206001,35.3734733439,0.172126603845,14.4386159497,0.342396247189,1745.79332173,0.051706265925,5.07704768371,0.320007952474,11196.7862395,0.0538237733832,9.04191921646,0.0237451357901,1.8746363159,12.1039349339
420032206002,14.9485622471,0.072739400707,6.10164987722,0.144694063953,737.759051445,0.02185067684,2.14552194504,0.135232939967,4731.67716503,0.0227455194736,3.8210466619,0.0100345147612,0.792207126125,5.11503134101
420032406001,102.652697044,0.844972994323,70.7615538954,1.19886930859,6540.48464548,0.316838994086,31.1104786293,1.08402185414,36726.752896,0.182327177085,30.6293576712,0.146560868548,11.5707204096,42.5058390276
420032406002,98.8531141314,0.813697196969,68.1423885079,1.1544944069,6298.39540269,0.305111527954,29.9589565905,1.04389791164,35367.3503011,0.175578526086,29.4956438247,0.141136070293,11.142442217,40.9325295648
420032412001,69.4367045445,0.533345475209,44.5925030036,0.759092953743,4321.89666849,0.225164565614,22.1089497738,0.683529414271,24418.1642139,0.114966306337,19.3133254912,0.0953466311122,7.52744725746,28.5922993492
420032412002,61.7639696907,0.49223881482,41.1591160086,0.553995352361,3132.83779557,0.164220268486,16.1248181206,0.517339268425,18481.2459376,0.0870139361558,14.6175738335,0.0721644885642,5.69725827194,21.6405009809
420032503001,104.979806169,1.00252849943,83.7770502901,1.04694404148,5703.51266063,0.288061993611,28.2848597025,0.977672898584,31457.8784127,0.164439802603,27.6244365203,0.148609347629,11.7324441692,37.8978212995
420032507001,63.0453999068,0.896941240741,75.0630970368,0.555055508226,3568.69104407,0.282307965301,27.719870613,0.517301562282,15111.453674,0.087007594167,14.6165084353,0.129415373284,10.2171139697,23.6774138737
420032509001,107.674275079,0.996367845237,83.2383126902,0.998585898858,5836.55690886,0.304015377358,29.8513253629,0.932267166535,28890.7974344,0.156802780419,26.34148415,0.148469681846,11.7214178036,39.1966425539
420032509002,90.1173206435,0.833903924797,69.6657925862,0.8357603111,4884.87031859,0.254443795622,24.9838827091,0.780255256981,24179.9747817,0.131235120278,22.0463427464,0.124260784806,9.81016836032,32.805388312
420032602001,83.4618770443,0.83252069132,69.8994844492,0.758015188283,4351.32383894,0.262463983713,25.7713864409,0.706433165382,24184.4481127,0.118818605319,19.9604777438,0.11275918242,8.90213727431,29.6898071159
420032602002,177.039979403,1.76594933236,148.271327286,1.6079076828,9230.0617971,0.556740633162,54.6664643338,1.49849149669,51300.2384725,0.252038945004,42.3403198416,0.239185650265,18.8832824698,62.9782485899
420032602003,78.5829610372,0.783854178285,65.8133827984,0.713704030102,4096.95928015,0.247121173597,24.2648731167,0.665137328281,22770.7021582,0.111872847376,18.7936516692,0.106167639077,8.3817466291,27.9542353757
420032607001,129.615952584,1.52790989122,127.411292508,1.25073420966,7120.97727121,0.457651409524,44.9368753885,1.16778180184,38972.6355591,0.196415190865,32.9960197335,0.235210079853,18.569418236,47.2533060471
420032607002,110.509597784,1.30268461685,108.62992099,1.0663666909,6071.29229377,0.390190190202,38.3128459566,0.995642084549,33227.7794081,0.167462131848,28.1321611772,0.200538365851,15.8321479682,40.287817519
420032609001,165.184870427,3.57456926238,298.02720225,1.09635165538,9332.66155636,1.0839071414,106.429039947,1.02370984476,34927.6673367,0.172182991917,28.9252240321,0.552008765937,43.5801120897,64.2827431575
420032612001,160.093571549,1.42798216565,119.37898742,1.28321043202,7767.7551637,0.433633888933,42.5785906602,1.19910560264,46702.5759192,0.201683701046,33.8810829771,0.210105072473,16.5874224789,55.8666806829
420032614001,119.3483796,1.48416529612,124.449964111,0.890143353903,6020.09974635,0.456401782808,44.8141743132,0.830586439003,31350.9262517,0.139700579071,23.4684651606,0.206272995165,16.2848867719,42.8939768856
420032614002,79.8674928666,0.993197910172,83.2814542954,0.595680630156,4028.62841674,0.305422379884,29.9894791976,0.555825363651,20979.9235412,0.0934871092499,15.7050098216,0.138037123128,10.8977858137,28.7044902027
420032614003,77.2534162267,0.960690373469,80.5556381167,0.57618390171,3896.77072274,0.295425853389,29.0079184375,0.537633104863,20293.2470716,0.0904272602469,15.1909821762,0.133519144586,10.5410994285,27.7649873511
420032614004,111.949123757,1.39215132178,116.73442472,0.834957029345,5646.87089841,0.428106186593,42.035824559,0.77909247166,29407.2591067,0.131039545471,22.0134879038,0.193484663478,15.2752706883,40.2346738423
420032615001,128.452225304,1.4799160228,124.526642558,1.17054930551,6874.4260991,0.464087941596,45.5688796468,1.09009612929,35871.6362524,0.183348840474,30.8009881097,0.191678663801,15.13269022,46.2907693145
420032615002,128.62483877,1.48190472665,124.693980846,1.17212228389,6883.66391899,0.464711580683,45.6301148825,1.09156099509,35919.8403803,0.183595223741,30.8423783256,0.191936240644,15.1530254545,46.3529746219
420032620001,189.111904596,1.83013084995,152.47432428,1.48272760917,9492.7191034,0.526746681925,51.7213527902,1.38636645072,50058.6012632,0.233180060347,39.1721935498,0.286228756442,22.5972521793,67.5294323838
420032620002,80.4027317927,0.753244518086,62.7477630465,0.772130725785,4977.0009026,0.27448316865,26.9515524029,0.696146149746,25136.2852246,0.117088379573,19.6698150786,0.143726102605,11.3469206438,33.9090392185
420032620003,133.578761204,1.2927087393,107.699890158,1.04732125488,6705.16042337,0.372066313804,36.5332592268,0.979256771044,35358.7784894,0.164706202209,27.6691893045,0.202177027343,15.9615173839,47.6992600856
420032701001,107.909338864,1.1020440226,92.3930917634,0.96723154189,5645.49207849,0.348729866869,34.2418492451,0.897622990366,31583.6077721,0.150975799331,25.3626027196,0.18171134316,14.3532879155,47.9210573775
420032701002,137.819394093,1.40750597731,118.002390333,1.23532649217,7210.29621537,0.445389986261,43.7329240015,1.14642400703,40337.8774464,0.192822914175,32.3925489326,0.232077663322,18.3316982996,61.2037026785
420032703001,111.919583103,1.1947146662,100.162832487,0.884812626104,5552.32677886,0.363680644724,35.70986885,0.821546798045,30394.9291792,0.138180155649,23.2130474353,0.166567363223,13.1501976195,39.6175163873
420032703002,61.3267121375,0.654647921204,54.8845610792,0.484836055604,3042.4161404,0.199280032953,19.5673427894,0.450169332249,16655.0037136,0.0757162812227,12.7196674472,0.0779201891045,6.15412822508,21.0109640582
420032704001,94.9034117133,0.98006974733,82.3259820208,0.881326946102,4996.38060823,0.29893510834,29.3524928213,0.820198298674,28037.7453101,0.137953344646,23.1749451873,0.131511667718,10.3826126937,33.9124980947
420032708001,102.017320475,0.764574471387,63.9731229318,0.804001633978,4841.86980245,0.231739665319,22.7545600129,0.747328148713,29714.9002058,0.125696941617,21.1159775768,0.130933115688,10.3423411795,43.6750559476
420032708002,125.752299556,0.942457590521,78.8568773073,0.991058009045,5968.36298641,0.285655424576,28.04855825,0.921198793832,36628.2606584,0.154941134234,26.02874401,0.136480321603,10.7748790971,43.4574418961
420032708003,159.437674066,1.19491449883,99.9803354514,1.25653320308,7567.1117006,0.362174119601,35.5619428735,1.16796109954,46439.9040461,0.196445347861,33.001085843,0.17303941816,13.6611548724,55.0984236547
420032715001,139.374701988,1.6375947378,137.61559707,1.26461048745,7422.00458292,0.516991734461,50.7635127192,1.17844020991,39810.1146097,0.198207883003,33.2971762016,0.217884822997,17.2016199647,50.1853670119
420032715002,96.4944460273,1.13376957789,95.2765502963,0.875538291288,5138.53813085,0.35793318519,35.14552475,0.815879306716,27562.0675829,0.13722691131,23.0529107938,0.150850010747,11.9093405445,34.7452523264
420032715003,110.505331643,1.29839165226,109.110598814,1.00266547172,5884.64811901,0.409904683263,40.2486156266,0.934344069334,31564.0489625,0.157152105318,26.400167652,0.172753263553,13.6385634687,39.790224095
420032814001,119.566282783,1.5800570461,131.874686059,0.956882213118,6352.29632835,0.485628911406,47.6839914021,0.88652017261,31065.0252512,0.149108359656,25.0488893245,0.20448538546,16.1502339272,42.6362323817
420032814002,244.07289283,3.22540004673,269.198267004,1.9533015865,12967.0614899,0.991323393932,97.3382248929,1.80967023515,63413.6179732,0.304377687749,51.1327670083,0.488941176856,38.6010378657,89.6479348133
420032815001,77.5084369077,0.700695740461,58.6140979443,0.681943207365,3972.76476932,0.208786520913,20.5007865764,0.632276072846,22778.7090688,0.10634574484,17.8651471908,0.101929027536,8.04711576313,27.5439821282
420032815002,121.982923251,1.1027562694,92.2469771838,1.07324349767,6252.34463865,0.328588617865,32.2641763311,0.995077268289,35849.1750184,0.167367132514,28.116202127,0.136950751852,10.8163557701,42.0638739658
420032901001,69.7839637166,0.759897908661,63.4998513648,0.619293209414,3624.76339006,0.232947200702,22.8731281324,0.584043594283,20428.4402025,0.0982332777094,16.5023242628,0.112694626936,8.89704075075,24.9149276207
420032901002,77.0242420228,0.838739408198,70.0881357183,0.683546584409,4000.84256843,0.257116113929,25.2462781313,0.644639724688,22547.9470999,0.108425250645,18.2144858254,0.124387004656,9.8201332165,27.4999199362
420032901003,76.0716924967,0.828366818936,69.2213641837,0.67509324611,3951.36463016,0.25393638991,24.9340604497,0.636667542839,22269.0993533,0.107084368627,17.9892294725,0.122848725548,9.69868881153,27.1598317378
420032902001,169.461528095,1.58667670857,132.624210823,1.41727927319,8445.83724539,0.492038602239,48.3133601142,1.34604663514,48879.7597549,0.226398464454,38.0329452516,0.234153360676,18.4859921765,59.6099200072
420032902002,99.3924725588,0.930616659655,77.7866716002,0.831261778717,4953.64733272,0.288590182212,28.3367226376,0.789482455103,28668.9270109,0.132787089899,22.3070599548,0.137335486922,10.8423929064,34.9623740866
420032902003,47.3450483392,0.443294040307,37.0532459073,0.395966898526,2359.6421981,0.137468319031,13.4980393234,0.37606555142,13656.2830184,0.0632523875122,10.6258432321,0.0654189909924,5.16471321267,16.6541313298
420032902004,48.0313808516,0.449720205726,37.5903843885,0.401706991013,2393.84850298,0.139461114056,13.6937122304,0.381517146122,13854.2498885,0.0641693190933,10.7798796507,0.0663673305129,5.23958293441,16.8955561925
420032902005,67.6065807992,0.633003775581,52.9103539056,0.565422764534,3369.46199273,0.196298522104,19.2745876952,0.537004543869,19500.5525116,0.0903215393602,15.1732219996,0.0934153508227,7.37497612454,23.7813438761
420032904001,72.9065344642,0.662547167246,55.5086602051,0.635786199021,3693.44502441,0.209901356953,20.6102525305,0.603585960421,21420.8798546,0.101520208169,17.0544995901,0.0936067005478,7.39008284567,25.7139493526
420032904002,112.938923121,1.02634646038,85.9880167607,0.984891260853,5721.48582745,0.325156495096,31.9271755703,0.935010131562,33182.9118045,0.157264133729,26.418987437,0.14500538305,11.4479175907,39.8332710562
420032904003,96.3645619436,0.875724899117,73.3688381165,0.84035346089,4881.82869281,0.277438126264,27.2417002296,0.79779264093,28313.150787,0.134184822534,22.5418667099,0.123725105844,9.76787748017,33.9875360063
420032904004,93.7288105204,0.85177218141,71.3620628499,0.817368218329,4748.30152613,0.269849673399,26.4965886585,0.775971516584,27538.7330345,0.130514616082,21.9253043963,0.120340992252,9.50070771931,33.0579131804
420032904005,46.6758551621,0.424172618322,35.5374755228,0.407039845711,2364.59881513,0.13438199206,13.194992315,0.38642477075,13713.9680673,0.0649947575668,10.9185460341,0.0599284114803,4.7312417066,16.4624554499
420033001001,23.3854176913,0.365265926364,30.6379108159,0.205580475787,1296.64970274,0.115568032027,11.3476461473,0.193923872513,6276.57602644,0.0326170474422,5.47937629627,0.0504519658008,3.98309314197,8.65060053584
420033001002,24.8324918832,0.387868340493,32.5337644894,0.218301659766,1376.88552942,0.122719305473,12.0498309915,0.205923753585,6664.96640294,0.0346353687822,5.81843648031,0.0535739001022,4.22956431328,9.18589398005
420033001003,54.649699625,0.853594895014,71.5981491257,0.480423800799,3030.15826824,0.270072500731,26.5184681149,0.453183326586,14667.815604,0.0762232203376,12.8048287474,0.117901882827,9.30814435991,20.2157056633
420033001004,57.2500841767,0.894211311823,75.0049879957,0.503283700093,3174.3416179,0.282923300709,27.7802905091,0.47474704843,15365.7510248,0.0798501329467,13.4141180773,0.123511982001,9.75105173113,21.1776251078
420033001005,37.9054653603,0.592060193317,49.661044437,0.333225760881,2101.74182221,0.187324429805,18.3934199353,0.314331551786,10173.7133068,0.0528690305342,8.88153083841,0.0817776815991,6.45620279753,14.02177388
420033001006,36.4389295832,0.569153801127,47.739693579,0.320333490715,2020.4269103,0.180076979454,17.6817914632,0.302170285273,9780.09949921,0.0508235649519,8.53791066106,0.0786137606529,6.20641685515,13.4792813171
420033102001,48.6523084165,0.376982280861,31.7100560478,0.497992760404,2917.63300784,0.153796000537,15.1012573493,0.470778568918,17782.4640588,0.0791826540909,13.3019875165,0.10219546949,8.03553587061,40.1776292074
420033102002,92.9170501691,0.719967521152,60.560433589,0.951076434968,5572.15417347,0.293722872279,28.8407024121,0.899101281576,33961.2660398,0.151224440686,25.4043722744,0.195174783612,15.3464138379,76.7319542569
420033102003,41.1345518145,0.318730967564,26.8102171651,0.421043315759,2466.80306951,0.130031664661,12.7678328743,0.398033818187,15034.715965,0.0669473425998,11.2465630983,0.0864042415765,6.79388609554,33.9693795968
420033102004,138.835698612,1.07576803714,90.4887748948,1.42108720109,8325.84578451,0.43887691814,43.0934046552,1.34342796127,50744.577205,0.225958016309,37.958953848,0.291628082272,22.9304481663,114.652097734
420033102005,40.2701814889,0.312033392916,26.2468473466,0.412195422876,2414.96476874,0.127299054361,12.4995173705,0.389669864153,14718.7888566,0.065540566415,11.0102371067,0.084588588654,6.65112300736,33.2555735306
420033103001,190.82705123,1.85368784755,154.299245447,1.85280750557,11510.7821514,0.687213892746,67.4776574952,1.74156090826,67148.6212092,0.292922031889,49.2083178599,0.611703231824,48.0976640334,159.947192246
420033204001,97.7533292796,0.716936627526,60.0927781266,0.772012640979,4612.64547734,0.224463772843,22.0401388033,0.728809962135,28456.729883,0.122582273153,20.5927407454,0.100407057112,7.92695892497,33.6552474904
420033204002,61.4685966565,0.45081930928,37.7871400172,0.485451840789,2900.49296996,0.141145812818,13.8591331092,0.458285420373,17893.9711234,0.0770813675732,12.9489899143,0.0631372960956,4.98457745084,21.1628682993
420033204003,48.2772745796,0.354072302993,29.6779206524,0.381272602397,2278.03957051,0.110855551157,10.884926791,0.359936167061,14053.8779837,0.0605395039046,10.170102713,0.049587866742,3.91487405516,16.6212612513
420033206001,162.099849623,1.4830716004,124.266347757,1.4075258318,8206.88751113,0.478715404676,47.005152915,1.32380523784,48717.7583427,0.222657570144,37.4045080014,0.209093578779,16.5075668668,57.1898146407
420033206002,173.541896017,1.58775629996,133.037863089,1.50687802679,8786.18223517,0.512506206349,50.3230778956,1.41724789669,52156.5699916,0.238374168608,40.044757927,0.223852743791,17.6727767444,61.2266383262
420033207001,148.157348206,1.03773838044,87.1761650215,1.18835847285,7077.22352183,0.327862335413,32.1928625247,1.12017934082,43763.3433685,0.188408689605,31.6509981372,0.139055655284,10.9781971365,51.182865559
420033207002,91.0101709537,0.637462458342,53.5506188372,0.729985445054,4347.40045229,0.201399441584,19.7754479095,0.688104333274,26882.9687471,0.115735785351,19.4425911789,0.0854191784123,6.74369250162,31.4406365991
420034011001,207.005266351,1.50884670793,126.454896178,2.59267817321,16318.596008,0.812407010763,79.7703925927,2.10011267598,84714.3019762,0.353228686592,59.3393039606,0.547549758204,43.053287777,209.081068122
420034011002,187.255995563,1.36489774588,114.390686575,2.34533227477,14761.7669978,0.734902002989,72.1601617403,1.89975836205,76632.413777,0.319530070335,53.6782336426,0.495311931227,38.945879547,189.13435154
420034011003,68.7537317407,0.501141075411,42.000119912,0.861119636003,5419.97984929,0.269828950089,26.4945538336,0.697521305111,28136.6000747,0.117319673983,19.7086704996,0.181860538401,14.2995115562,69.443178539
420034011004,104.520101105,0.761839605557,63.8489965343,1.30908256381,8239.50682376,0.410196631228,40.2772820517,1.06037876763,42773.5369429,0.178350525504,29.9613152787,0.276466184154,21.7382585028,105.568204928
420034012001,7.1972222209,0.0703761898532,5.87378358201,0.094524470702,606.319585054,0.0375394925975,3.68600962641,0.0769038760072,2812.76144409,0.0129348560325,2.17294173133,0.027576921461,2.16834564873,7.4949622413
420034012002,68.6442483174,0.671220160173,56.0218159716,0.901536876282,5782.8354994,0.35803677759,35.1556965076,0.733478639284,26827.0020155,0.123367521829,20.7246555972,0.263017729132,20.6808199859,71.4839744322
420034012003,15.8651487774,0.155133284501,12.9478356448,0.208364386255,1336.5365315,0.0827499300161,8.1252307242,0.169522545917,6200.29192046,0.0285128635843,4.78990960599,0.060789002809,4.77977826197,16.5214700047
420034012004,23.715422937,0.231895175088,19.3545867575,0.31146569215,1997.87153337,0.123695630962,12.1456965698,0.253404423127,9268.27395627,0.0426213853101,7.16001682237,0.090868162143,7.14487236253,24.696500121
420034013001,56.5551454945,0.485834709322,40.8058817242,0.729502655503,4528.17231644,0.262814605366,25.8058140457,0.593301634434,23442.5056363,0.0997904348088,16.7639129217,0.168900060063,13.2804421562,57.1977431982
420034013002,65.2522993965,0.560547261133,47.0810849857,0.841686910558,5224.52295238,0.303230716943,29.7742794145,0.684540646904,27047.5371076,0.115136390723,19.3418981679,0.194873820781,15.3227328851,65.9937169526
420034013003,126.935932549,1.09043803801,91.5872924533,1.63734173192,10163.3153041,0.589877662376,57.920195279,1.3316435771,52615.8369537,0.223975940494,37.6259825925,0.379089938577,29.8074612843,128.37821933
420034020001,19.7056058327,0.162594136313,13.6088828206,0.257909108345,1591.3769545,0.0900919370806,8.84614373725,0.210442278581,8133.13600278,0.0353953625997,5.94610873869,0.0605063900567,4.75755670498,20.0075764375
420034020002,28.265657855,0.233224508055,19.5205379049,0.369943998476,2282.66600357,0.129227585827,12.6888802271,0.301857729982,11666.1442177,0.0507709946798,8.52907931901,0.0867901719897,6.82422409086,28.6988035228
420034020003,46.7646738934,0.385862877102,32.296138092,0.612061128607,3776.60169142,0.21380312251,20.993367603,0.499414461791,19301.2818854,0.0839990712978,14.1111031277,0.143591708039,11.2904718447,47.4813002676
420034020004,18.3235859727,0.151190867242,12.6544464795,0.239821082387,1479.76838105,0.0837734890545,8.22573417291,0.195683259708,7562.73204891,0.0329129677684,5.52908830112,0.0562628751184,4.42389338565,18.6043783718
420034035001,117.987511258,1.14692524099,95.8813895318,1.68477687383,10157.8478956,0.628231150219,61.686131247,1.37728246046,48834.5542524,0.231652177589,38.915522722,0.25566465569,20.1842421584,60.6837224589
420034035002,48.5952933788,0.472381932422,39.4904867828,0.693905868414,4183.69362419,0.258748377088,25.4065503492,0.56725872525,20113.3956096,0.0954101447838,16.0280628306,0.179731868359,14.1321363679,50.4839043223
420034035003,33.2069819331,0.322796246402,26.985326972,0.474171839155,2858.87436689,0.176812445934,17.3612463218,0.387629108316,13744.2356694,0.0651973212585,10.9525749477,0.122817509483,9.65701746847,34.4975404444
420034035004,26.8277460796,0.260785389993,21.8013037541,0.383080935347,2309.66956717,0.142845845274,14.0260596065,0.3131635182,11103.8957211,0.0526725729945,8.84852770444,0.0992236200565,7.80185362984,27.8703815143
420034035005,16.7158179706,0.162490024155,13.58394492,0.238689868476,1439.10770373,0.0890043144274,8.73934987052,0.195125760834,6918.60952787,0.0328191991829,5.51333600578,0.0618242011953,4.8611748718,17.3654627109
420034040001,218.829087211,1.72881369358,144.513870231,3.03738776768,18129.3070882,0.876720622905,86.0853579015,2.49862052032,94304.2862264,0.420255758072,70.5992608078,0.385992556301,30.4733839987,111.037805616
420034050002,71.3108942559,0.594293225032,49.5752231242,0.917955165345,5688.82592872,0.306599787269,30.1050890444,0.753366157786,30366.261664,0.126712505229,21.2865833066,0.137711577792,10.8720692221,35.8434397713
420034070012,162.574188313,1.37368045841,115.085521914,2.09496148131,13077.0838613,0.750834349695,73.7245617699,1.70378990805,67592.8533117,0.286569134281,48.1410870927,0.294082148623,23.2172414364,81.843621493
420034070013,222.490619109,1.87995466394,157.500646845,2.8670527441,17896.6034287,1.02755191533,100.89551002,2.33171615556,92503.9802867,0.392183259761,65.8833286837,0.402465812244,31.7739301017,112.006858568
420034070014,216.699482581,1.83102189245,153.401110804,2.79242688636,17430.7671594,1.0008061038,98.2693339078,2.27102494372,90096.2349656,0.381975294593,64.1684805671,0.463558980588,36.6162645046,135.17461012
420034070021,153.322712477,1.55822405346,130.666473908,2.02324128737,12768.0171903,0.829028518468,81.4024614665,1.65920916334,64172.5810653,0.279070870935,46.8814449834,0.327707318327,25.8718863613,78.3490743665
420034070022,248.865731753,2.52923101106,212.091257691,3.28402405003,20724.3959029,1.34563762108,132.128403497,2.69314531612,104161.723511,0.452973877875,76.0956163692,0.531917277864,41.9938861198,127.172261664
420034070023,99.2382555891,1.00856549938,84.5742921545,1.30954347406,8264.09949871,0.536588934274,52.6877653453,1.07392358268,41535.720565,0.180628697188,30.3440280286,0.212108650507,16.7455854524,50.7114596922
420034070024,437.202610331,4.50453355004,377.694853205,4.26658359088,26790.7579224,1.74748741131,171.586107706,3.86271456577,149396.693967,0.649689708723,109.142140968,0.762917553608,60.2309291169,182.400215658
420034080011,180.656212174,1.80777445976,151.858423828,1.55496776716,10565.9333818,0.729234881137,71.6037060111,1.38409749151,57784.9394536,0.2327984325,39.1080834374,0.349005971598,27.5677848213,92.7616787019
420034080012,394.092509938,3.94356912092,331.2715171,3.39208469283,23049.0569676,1.5907895878,156.199919829,3.0193398471,126054.971795,0.507838203522,85.3123391885,0.761339107658,60.1377467434,202.354985569
420034080013,233.477021402,2.33633701909,196.259248678,2.00961394178,13655.2329125,0.942450779311,92.5394139492,1.7887840986,74680.2746675,0.300864741673,50.5426230509,0.451049392212,35.6281370526,119.883618631
420034080021,419.048829149,6.27177276975,524.579475014,4.44222813545,28102.4341764,2.43297482714,238.894242118,3.98288964687,143161.7187,0.66990256994,112.53772338,1.31642827403,103.983927189,225.125450939
420034080022,427.493695458,6.39816765012,535.151330883,4.53175035519,28668.7514252,2.48200547133,243.708570015,4.06315502526,146046.792237,0.683402814241,114.805645354,1.34295702972,106.079419666,229.662289805
420034090001,526.629456283,9.81054840131,822.277768933,6.07235346676,38566.4370989,3.9976512755,392.530108179,3.66003945982,124635.148854,0.615600746593,103.415495986,1.9646183324,155.168310585,289.668538379
420034090002,386.439708887,7.19894416243,603.384349978,4.45588358503,28299.9841675,2.93347032713,288.037986681,2.68573129354,91457.0794188,0.451726875517,75.8861309713,1.44163247815,113.862156796,212.558307872
420034090003,460.700225943,8.58235674284,719.336051973,5.31214990116,33738.2690491,3.49718160253,343.388899671,3.20183572335,109031.958909,0.538533117854,90.4688140751,1.71866594022,135.742645788,253.404665249
420034090004,283.718099883,5.54991686301,465.190310914,2.71359108059,17118.5542533,1.78220671765,174.99520279,1.69372201002,57676.2346838,0.284875763045,47.8566156601,0.909136784881,71.8049160255,134.047045264
420034100001,306.282045777,3.1362959787,262.362178725,2.35444453297,15167.3064542,0.954374877524,93.7102433603,1.46588577383,59529.4565037,0.246554821799,41.4190355117,0.533434805393,42.1314394554,132.624475924
420034110001,166.210060512,2.85927307343,239.803246675,1.53085550211,9627.34473293,0.913782636207,89.724483779,0.949272855165,33547.1461215,0.159663054122,26.8219849051,0.463049473294,36.5723058407,76.915459799
420034110002,391.02937211,6.72678748298,564.166288661,3.60152366192,22649.4987994,2.14978473253,211.087755139,2.23327978688,78923.7392946,0.375626743713,63.1019800119,1.08938017495,86.0407952773,180.952969141
420034110003,460.681587942,7.73561837329,648.53869574,5.86635973133,36670.8484432,3.51473978711,345.112941028,3.60195932741,127292.648497,0.605831952222,101.77442469,1.75701509677,138.771548428,291.851157711
420034120011,371.389535852,6.29350644419,525.663752459,3.36070467487,21522.1886317,1.95808675665,192.26489591,2.08952003308,74935.3081928,0.351447055833,59.0400057068,1.10107886325,86.9647743044,172.902088554
420034120012,365.095236772,6.18690798903,516.760118571,3.30374133256,21157.3921576,1.92489753295,189.006039979,2.05410304346,73665.1681653,0.3454900913,58.0392882042,1.08241665551,85.4908051765,169.971444436
420034120013,199.755204201,3.38501907817,282.732979875,1.80758525525,11575.9028453,1.05317458269,103.411404437,1.12386715518,40304.6299188,0.189028961954,31.7551984212,0.592225174582,46.7747864086,92.9969443963
420034120014,398.036269284,6.74505763878,563.379467456,3.60183102059,23066.3786748,2.09857702578,206.05966107,2.23944047496,80311.8225783,0.376662941335,63.2760520734,1.18007989081,93.204387797,185.307596569
420034120021,553.208912669,8.44116102583,708.100061901,4.83300777005,30579.1583478,2.72904598298,267.965523013,3.02067108832,110358.630076,0.508062111787,85.3499538023,1.36127944025,107.51578587,250.619370024
420034120022,325.061846721,4.95996960405,416.074847158,2.83984295078,17968.1083513,1.60356911593,157.454744082,1.7749260719,64845.9908589,0.298533889322,50.1510604135,0.799878669015,63.1755546703,147.262260926
420034131001,232.817336969,2.73270887524,229.148214955,2.53400605693,15337.5743499,1.09553625613,107.570904888,1.53630770425,55634.5019326,0.258399446267,43.4088279557,0.542417926264,42.8409292282,121.772179137
420034131002,271.976208415,3.19233871612,267.689955912,2.9602149412,17917.2881722,1.27980072705,125.66386691,1.79470803076,64991.9850888,0.301861118107,50.710005504,0.63365028087,50.0465886611,142.253734208
420034131003,264.190187753,3.22355733432,270.318236273,2.3613465336,14196.559098,1.01845998453,100.002771711,1.48251083894,53686.3493599,0.249351076486,41.8887816369,0.523424085359,41.3407690111,117.508084451
420034131004,330.642891513,4.034394924,338.312753125,2.95530331521,17767.4684964,1.2746363678,125.156777526,1.85541136586,67190.2425111,0.312071122348,52.4251961669,0.655083205719,51.7393901105,147.065276237
420034132011,107.080749595,1.07888767479,90.3124779535,1.12066226031,6790.24615125,0.431895852527,42.4079325662,0.680851704935,25489.6960739,0.114515928716,19.237666023,0.221378342107,17.4847722165,55.268181395
420034132012,259.030934062,2.70261327258,226.244855787,2.2170838303,13343.4220395,0.852415895595,83.6988723213,1.39484994286,52220.3305869,0.234606942258,39.4118971261,0.453534250706,35.8207717634,113.22703476
420034132013,249.521047903,2.60339136054,217.938655486,2.13568731715,12853.540686,0.821120876117,80.6260086485,1.3436403674,50303.1487613,0.225993741982,37.9649554459,0.436883501602,34.5056722258,109.070094144
420034132021,256.528421687,2.89157679945,242.148848802,2.02564845377,13022.89136,0.907980618173,89.1547825696,1.27462362035,50979.385229,0.214385462486,36.0148668727,0.48202079883,38.0706785555,112.303790093
420034132022,386.657249721,4.35838308006,364.983370206,3.05319642513,19628.9959746,1.36857072723,134.380209418,1.92120023283,76839.6295254,0.323136488191,54.2840800348,0.726534842255,57.3827405498,169.271982906
